station_std_id,1_code,2_code,3_code,4_code,5_code,1_ratio,2_ratio,3_ratio,4_ratio,5_ratio,building_cnt,area
118000128,3,1,2,4,7,0.33223,0.27001,0.14396,0.09741,0.06661,448,710203.0
118000129,1,3,28,4,2,0.566,0.16074,0.07739,0.06804,0.06373,393,946935.2
118000130,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,0.0
118000131,1,3,2,11,28,0.54284,0.18666,0.10139,0.04702,0.03595,978,2038416.1
118000132,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,0.0
118000133,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,0.0
118000135,1,7,3,2,10,0.67298,0.16346,0.0854,0.0296,0.01971,197,854015.8
118000136,3,1,2,4,7,0.33223,0.27001,0.14396,0.09741,0.06661,448,710203.0
118000137,3,1,2,4,7,0.33215,0.26995,0.14416,0.09739,0.0666,450,710371.0
118000138,1,4,10,5,2,0.58458,0.11784,0.09867,0.07521,0.06843,150,504215.6
118000139,1,7,4,10,3,0.46523,0.17531,0.08493,0.06665,0.06394,208,746438.7
118000140,1,2,4,3,5,0.69206,0.09293,0.0759,0.04373,0.02963,4060,2352681.4
118000141,1,2,4,3,6,0.71039,0.09061,0.07345,0.04744,0.03335,3075,1941902.6
118000142,1,2,4,3,6,0.7135,0.09081,0.07183,0.04693,0.03262,3331,1985575.2
118000143,1,2,4,3,6,0.66112,0.09628,0.06987,0.04748,0.03776,4494,2582979.5
118000144,1,4,2,3,6,0.54761,0.13341,0.13239,0.06375,0.05194,2469,1064523.8
118000145,1,2,4,3,6,0.6722,0.08958,0.07344,0.04492,0.02885,4218,2447578.7
118000146,1,4,2,5,3,0.59316,0.14511,0.10944,0.06071,0.03873,2934,1129255.9
118000147,1,4,2,5,3,0.59011,0.14248,0.11314,0.06645,0.03357,3094,1077345.3
118000148,1,4,2,5,23,0.56439,0.11569,0.10863,0.06213,0.05527,2293,1162467.8
118000149,1,4,2,6,3,0.67489,0.1397,0.08122,0.04938,0.04432,1282,716388.2
118000150,1,2,4,3,6,0.65718,0.1187,0.10434,0.0456,0.03581,2916,1401701.3
118000151,1,2,4,3,6,0.71455,0.11187,0.08796,0.04039,0.01878,2722,973003.6
118000153,1,4,2,5,23,0.70104,0.09433,0.07558,0.03806,0.03415,3639,1881143.5
118000154,1,4,2,11,3,0.66213,0.09045,0.07917,0.04796,0.02661,4452,2835947.1
118000155,1,4,2,5,3,0.6002,0.15147,0.10682,0.06451,0.02426,2948,1108298.4
118000156,1,2,4,6,23,0.64655,0.12354,0.08472,0.043,0.04232,2833,1518121.6
118000157,1,2,4,6,3,0.64043,0.12556,0.10777,0.04334,0.03912,1736,887469.0
118000158,1,2,4,6,3,0.61895,0.12494,0.11208,0.0476,0.04549,1538,748953.0
118000160,1,4,2,3,12,0.61615,0.14095,0.14095,0.04303,0.02184,1286,683824.1
118000161,1,2,4,3,12,0.59922,0.15605,0.13593,0.04822,0.02087,1354,715772.9
118000162,1,2,4,3,6,0.70466,0.12343,0.06724,0.03591,0.03262,1464,1014230.5
118000163,1,2,4,6,3,0.67314,0.11754,0.11242,0.03235,0.03054,1633,1109207.3
118000164,1,2,4,5,23,0.64282,0.11654,0.07948,0.04432,0.03863,3022,1663028.2
118000168,1,2,3,6,9,0.5527,0.18002,0.10047,0.08288,0.03839,1403,593772.0
118000169,1,2,4,11,3,0.63108,0.0852,0.058,0.05547,0.04952,3793,2500467.3
118000170,1,2,4,3,11,0.62497,0.10248,0.06247,0.0564,0.04385,5325,3176517.9
118000171,2,1,\N,\N,\N,0.53135,0.46865,\N,\N,\N,9,1315.9
118000172,3,1,\N,\N,\N,0.71113,0.28872,\N,\N,\N,2,684.4
118000173,1,2,3,4,9,0.52737,0.20577,0.09104,0.07389,0.04171,3525,1810013.3
118000175,1,2,4,9,7,0.58329,0.12512,0.09587,0.05497,0.04202,1692,890190.3
118000176,1,2,4,3,9,0.61206,0.13573,0.06529,0.057,0.04074,2860,1533218.9
118000177,1,2,3,4,9,0.5788,0.18617,0.07172,0.06962,0.03316,3850,1900832.2
118000178,1,2,4,9,3,0.63593,0.11555,0.07974,0.04041,0.03147,2301,1230122.2
118000179,1,2,3,4,11,0.55687,0.1946,0.09201,0.08793,0.02848,1884,847511.6
118000180,1,2,3,4,11,0.60501,0.19441,0.07468,0.07203,0.0188,2691,1297171.5
118000181,1,2,4,3,9,0.57772,0.17844,0.07878,0.07435,0.03018,3951,2088378.9
118000182,1,2,4,3,9,0.63484,0.12226,0.07716,0.0477,0.04241,2395,1271330.5
118000183,1,2,4,3,6,0.60949,0.1423,0.08676,0.04632,0.03009,1311,663629.4
118000184,1,2,3,4,6,0.54767,0.20423,0.09001,0.07514,0.03229,2798,1449710.2
118000185,1,2,4,3,11,0.53521,0.20516,0.09742,0.0942,0.03264,1563,739431.4
118000186,1,2,3,4,6,0.59584,0.19726,0.08418,0.06328,0.02078,3079,1476492.7
118000187,1,2,3,4,6,0.52651,0.20313,0.0958,0.07542,0.0425,2787,1500190.3
118000188,1,2,11,24,3,0.52587,0.1323,0.07572,0.07481,0.06936,551,663380.3
118000189,1,2,11,24,3,0.52886,0.12618,0.07582,0.07491,0.06157,560,662481.9
118000191,2,\N,\N,\N,\N,1,\N,\N,\N,\N,1,926.9
118000194,120,2,3,1,14,0.19265,0.16566,0.15402,0.12691,0.10148,2138,1999532.6
118000195,3,2,6,118,8,0.91353,0.04693,0.01224,0.00848,0.00749,111,3855164.3
118000196,3,103,2,15,6,0.8436,0.08345,0.02956,0.01118,0.00922,132,5121756.1
118000197,3,1,103,55,2,0.51784,0.18545,0.10898,0.04572,0.04027,174,3921975.9
118000198,3,1,103,55,15,0.62993,0.13894,0.09747,0.0409,0.02357,193,4384819.6
118000199,3,1,103,55,15,0.65137,0.10536,0.09712,0.04075,0.02349,194,4400753.6
118000200,3,1,55,2,4,0.37534,0.36085,0.06543,0.06055,0.04179,177,2740485.1
118000201,3,1,103,55,2,0.43423,0.28852,0.08015,0.03363,0.03123,283,5332799.4
118000202,3,1,103,55,2,0.39199,0.2601,0.12507,0.05247,0.0485,191,3417392.2
118000203,3,1,103,2,55,0.60675,0.1661,0.06944,0.04853,0.02913,275,6155254.6
118000204,1,3,5,28,2,0.34697,0.3459,0.07745,0.06479,0.06382,448,1521451.5
118000205,1,2,7,3,11,0.46369,0.28,0.12088,0.06531,0.02137,324,167363.4
118000206,1,2,3,4,24,0.53968,0.21295,0.09678,0.07431,0.02967,2953,1672572.0
118000207,1,\N,\N,\N,\N,1,\N,\N,\N,\N,1,758.9
118000208,1,2,4,11,3,0.65259,0.08797,0.06559,0.06332,0.05435,3198,2186118.4
118000209,1,2,4,5,23,0.60409,0.09951,0.09362,0.06598,0.05921,2656,1085063.3
118000210,1,2,4,3,23,0.60624,0.13266,0.08166,0.06296,0.05167,1790,1243373.1
118000211,1,2,3,4,6,0.69038,0.11319,0.08234,0.07738,0.02825,949,716212.3
118000213,3,103,2,55,1,0.80185,0.07165,0.03137,0.03006,0.0218,178,5964999.3
118000214,3,1,5,2,4,0.37507,0.36721,0.08394,0.06648,0.037,391,1403105.7
118000215,1,\N,\N,\N,\N,1,\N,\N,\N,\N,2,96.2
118000216,1,2,4,11,3,0.64882,0.09091,0.06563,0.06336,0.05477,3170,2184693.0
118000217,1,2,4,6,3,0.65533,0.12218,0.12193,0.03518,0.03047,1446,1020192.0
118000218,1,2,3,4,6,0.67931,0.11065,0.07889,0.06587,0.02279,1000,847926.5
118000219,1,11,2,3,4,0.45859,0.21584,0.13452,0.08008,0.06946,802,622605.8
118000220,1,2,3,6,4,0.58438,0.15713,0.14138,0.05653,0.04348,576,317640.4
118000221,1,2,11,24,4,0.56951,0.11476,0.08201,0.08102,0.05309,522,612526.6
118000222,129,1,\N,\N,\N,0.96988,0.03012,\N,\N,\N,4,1620.0
118000223,1,2,4,6,3,0.66979,0.11725,0.11567,0.03299,0.02928,1609,1087882.2
118000224,1,2,4,3,12,0.63617,0.13626,0.13472,0.0361,0.02075,1276,719868.2
118000225,1,3,4,11,7,0.5129,0.30999,0.06151,0.0414,0.03882,83,589157.0
118000226,1,3,4,11,7,0.5129,0.30999,0.06151,0.0414,0.03882,83,589157.0
118000227,1,3,5,28,2,0.34732,0.34625,0.07753,0.06485,0.06288,446,1519919.6
118000228,1,3,5,2,4,0.37228,0.37121,0.08308,0.06711,0.03662,414,1417701.9
118000229,3,103,1,15,6,0.84847,0.09234,0.01464,0.01237,0.0102,132,4628649.7
118000230,1,2,3,4,24,0.39956,0.26436,0.12372,0.11013,0.05653,1111,877861.2
118000231,1,2,4,3,6,0.41807,0.25458,0.15466,0.12517,0.01857,846,605091.6
118000232,1,2,3,11,6,0.71535,0.13477,0.06181,0.04656,0.0188,1134,383648.7
118000233,1,2,6,3,4,0.72583,0.07843,0.07076,0.05319,0.0503,851,476757.9
118000234,1,2,3,11,24,0.51468,0.14147,0.07712,0.06634,0.06555,679,757153.7
118000236,1,2,4,3,24,0.42227,0.22853,0.11229,0.09583,0.05659,1108,876946.7
118000237,1,2,4,3,11,0.49082,0.16731,0.09346,0.08287,0.04778,1047,1051416.7
118000238,1,2,3,24,4,0.52838,0.1807,0.08918,0.06364,0.05,823,779877.9
118000239,1,2,3,4,11,0.52279,0.1894,0.09334,0.06675,0.03305,1978,1527418.0
118000240,3,2,1,5,\N,0.45573,0.43541,0.09268,0.01618,\N,8,5926.6
118000241,1,2,3,11,6,0.5722,0.1507,0.11815,0.11493,0.01743,1056,590861.3
118000242,1,3,2,11,6,0.57547,0.15551,0.14931,0.06846,0.02453,1136,627832.1
118000243,1,4,2,6,3,0.6915,0.10155,0.08268,0.05872,0.04679,1064,602529.3
118000246,1,2,3,9,4,0.61596,0.1712,0.09578,0.04952,0.03471,999,388346.9
118000255,1,11,2,3,6,0.3794,0.29018,0.14165,0.1033,0.04073,660,463098.7
118000256,1,2,3,4,6,0.64028,0.1388,0.09249,0.0803,0.03672,831,531395.6
118000259,1,4,2,3,12,0.53057,0.17414,0.17038,0.04113,0.03133,1084,476809.9
118000260,1,4,2,6,3,0.68901,0.11842,0.09292,0.05272,0.0347,1187,671048.6
118000261,1,4,2,3,6,0.63044,0.18747,0.12682,0.02698,0.01052,816,304999.4
118000263,1,4,2,6,3,0.66127,0.13256,0.08821,0.07332,0.03321,765,456270.8
118000266,1,11,10,2,3,0.66244,0.17007,0.09364,0.04551,0.01049,143,295372.6
118000267,1,3,7,2,14,0.58853,0.20012,0.15907,0.0311,0.01144,67,311196.8
118000268,1,3,7,2,14,0.5854,0.18661,0.16938,0.03359,0.01351,60,263409.0
118000270,1,6,2,3,4,0.77695,0.08661,0.07378,0.04715,0.0076,611,389501.9
118000271,1,2,11,4,3,0.54226,0.10754,0.09003,0.06825,0.05125,1809,1495908.8
118000272,1,2,4,3,6,0.68906,0.12336,0.08354,0.03566,0.03468,1475,1043532.2
118000273,1,2,3,6,4,0.76402,0.14283,0.0589,0.02703,0.00426,893,248417.6
118000274,1,2,6,3,4,0.77901,0.12442,0.04573,0.0408,0.00726,503,145675.3
118000276,1,6,2,4,3,0.74276,0.07263,0.06744,0.05113,0.03843,1231,494323.8
118000295,14,1,2,3,4,0.26414,0.19672,0.10427,0.04078,0.03545,732,768168.9
118000298,1,4,2,3,6,0.66087,0.11288,0.10684,0.04113,0.03949,2503,1240532.7
118000299,1,4,2,6,3,0.67523,0.14094,0.08171,0.04845,0.0423,1373,730257.0
118000302,1,2,3,4,6,0.64765,0.12825,0.09234,0.08343,0.03688,757,504622.1
118000311,1,2,3,11,24,0.52354,0.16303,0.08531,0.05787,0.05717,787,868045.4
118000312,1,2,3,6,4,0.77142,0.12239,0.06995,0.02867,0.00472,827,224144.4
118000313,1,\N,\N,\N,\N,1,\N,\N,\N,\N,4,306.6
118000314,14,1,2,5,3,0.2678,0.15756,0.10131,0.05083,0.04467,676,757667.3
118000315,1,2,\N,\N,\N,0.75019,0.24981,\N,\N,\N,7,1203.7
118000316,1,2,3,11,7,0.6779,0.16939,0.0633,0.05394,0.00994,894,331181.4
118000325,1,2,\N,\N,\N,0.94883,0.05117,\N,\N,\N,4,1889.8
118000326,1,4,2,3,12,0.54755,0.17592,0.13807,0.05508,0.03165,1066,472001.6
118000331,1,\N,\N,\N,\N,1,\N,\N,\N,\N,5,904.3
118000332,2,\N,\N,\N,\N,1,\N,\N,\N,\N,1,365.7
118000333,1,\N,\N,\N,\N,1,\N,\N,\N,\N,4,23661.5
118000335,1,3,7,2,14,0.58853,0.20012,0.15907,0.0311,0.01144,67,311196.8
118000336,1,3,7,2,14,0.58853,0.20012,0.15907,0.0311,0.01144,67,311196.8
118000407,1,4,2,6,3,0.59833,0.15931,0.13142,0.06882,0.02751,1099,493201.5
118000457,12,7,\N,\N,\N,0.99465,0.00535,\N,\N,\N,2,6302.1
118000463,3,2,1,\N,\N,0.74438,0.1433,0.11231,\N,\N,5,4701.2
118000464,5,\N,\N,\N,\N,1,\N,\N,\N,\N,2,167.3
118000465,120,2,3,1,14,0.23812,0.14421,0.13802,0.13202,0.06271,2881,3235347.3
118000468,3,2,1,\N,\N,0.92152,0.07493,0.00353,\N,\N,5,6547.1
118000469,2,\N,\N,\N,\N,1,\N,\N,\N,\N,2,1558.2
118000470,2,\N,\N,\N,\N,1,\N,\N,\N,\N,1,332.8
118000474,1,2,\N,\N,\N,0.6362,0.3638,\N,\N,\N,6,2196.8
118000480,1,4,2,6,3,0.56642,0.13649,0.12093,0.11616,0.04706,546,270994.0
118000489,1,\N,\N,\N,\N,1,\N,\N,\N,\N,1,425.2
118000490,3,4,\N,\N,\N,0.9747,0.0253,\N,\N,\N,3,21807.1
118000492,1,2,4,6,3,0.66028,0.10662,0.10514,0.04349,0.03532,1846,991748.0
118000495,1,\N,\N,\N,\N,1,\N,\N,\N,\N,1,36.9
118000499,2,\N,\N,\N,\N,1,\N,\N,\N,\N,1,808.9
118000501,1,\N,\N,\N,\N,1,\N,\N,\N,\N,2,1155.5
118000504,3,\N,\N,\N,\N,1,\N,\N,\N,\N,1,22301.3
118000510,23,1,3,2,5,0.27359,0.2036,0.17672,0.1455,0.08161,1650,2414036.6
118000514,1,3,5,2,4,0.49568,0.15237,0.12157,0.08194,0.05573,142,921151.3
118000515,1,3,5,2,4,0.46729,0.23437,0.10235,0.07102,0.04692,168,1094180.0
118000517,1,3,2,23,7,0.37719,0.21478,0.15221,0.10245,0.04013,2259,3223350.8
118000518,3,\N,\N,\N,\N,1,\N,\N,\N,\N,1,950.9
118000520,3,\N,\N,\N,\N,1,\N,\N,\N,\N,1,19340.8
118000524,2,\N,\N,\N,\N,1,\N,\N,\N,\N,1,238.0
118000525,1,2,\N,\N,\N,0.62451,0.37541,\N,\N,\N,2,1215.2
118000529,2,1,\N,\N,\N,0.64154,0.35846,\N,\N,\N,2,695.2
118000530,4,120,2,3,1,0.34626,0.17359,0.12125,0.10723,0.09232,1559,2219030.4
118000531,1,4,2,6,3,0.69349,0.11973,0.08671,0.05331,0.03623,1178,663665.6
118000532,1,4,2,6,3,0.68649,0.12834,0.08412,0.05563,0.03448,1050,619170.4
118000533,1,2,3,4,24,0.57595,0.19054,0.08449,0.06677,0.0261,3053,1901574.9
118000534,1,2,4,3,24,0.52867,0.1931,0.08573,0.07905,0.04217,1356,1176845.8
118000535,1,4,5,2,6,0.62302,0.12145,0.10926,0.1,0.02679,1464,654984.7
118000536,120,2,3,14,1,0.30131,0.14506,0.11871,0.07936,0.07892,2051,2556864.6
118000537,1,23,2,3,5,0.41325,0.18911,0.15134,0.1397,0.0569,1829,1746201.9
118000538,1,3,2,4,11,0.61786,0.1437,0.09014,0.06476,0.04877,777,1965436.1
118000539,4,1,7,5,3,0.48696,0.16949,0.10441,0.07627,0.0739,467,1544281.4
118000540,1,2,3,11,4,0.51417,0.1496,0.13753,0.11335,0.03456,886,1682921.1
118000541,1,23,2,3,6,0.39266,0.20322,0.17062,0.15993,0.02764,1439,1625011.9
118000542,4,1,3,2,9,0.54772,0.14886,0.10494,0.08554,0.03258,1400,2801771.9
118000543,4,1,3,7,2,0.40682,0.21716,0.11201,0.08743,0.06569,867,1880685.0
118000546,1,3,23,2,5,0.39586,0.15856,0.15596,0.1425,0.0476,1629,2117429.8
118000547,1,\N,\N,\N,\N,1,\N,\N,\N,\N,5,71592.1
118000548,1,\N,\N,\N,\N,1,\N,\N,\N,\N,2,72806.8
118000560,120,2,1,14,3,0.19535,0.1415,0.12977,0.1029,0.08126,1781,1971875.8
118000562,1,3,2,11,6,0.55644,0.1687,0.13122,0.09628,0.02258,695,446434.6
118000563,1,2,4,3,6,0.56358,0.12567,0.09161,0.08288,0.07128,1714,754223.1
118000575,3,\N,\N,\N,\N,1,\N,\N,\N,\N,1,1849.3
118000576,1,2,3,4,6,0.6446,0.1265,0.09333,0.08893,0.03602,905,598240.5
118000577,1,2,4,23,3,0.63308,0.12951,0.09099,0.04636,0.03695,2296,1385867.3
118000578,1,11,2,3,4,0.39813,0.24928,0.13661,0.09066,0.07803,735,539096.0
118000579,1,2,4,3,6,0.66449,0.13092,0.10222,0.03709,0.03067,2031,1222952.9
118000595,1,5,2,4,6,0.64244,0.12807,0.10596,0.07077,0.02572,1344,558814.2
118000597,1,2,3,4,6,0.71169,0.09959,0.05938,0.05872,0.02572,855,713453.9
118000598,1,\N,\N,\N,\N,1,\N,\N,\N,\N,2,402.8
118000599,3,1,2,\N,\N,0.51347,0.44316,0.04341,\N,\N,7,2587.1
118000600,1,\N,\N,\N,\N,1,\N,\N,\N,\N,2,651.5
118000602,1,\N,\N,\N,\N,1,\N,\N,\N,\N,2,479.8
118000603,1,\N,\N,\N,\N,1,\N,\N,\N,\N,1,121.2
118900001,1,3,2,28,4,0.58292,0.16239,0.08741,0.05603,0.04479,1018,2610870.9
118900002,1,2,4,3,9,0.406,0.22858,0.17425,0.13864,0.03035,628,400470.3
118900003,1,3,2,11,28,0.49567,0.1879,0.10717,0.09459,0.03615,889,2019272.1
118900004,1,2,7,3,5,0.57646,0.11135,0.10621,0.06728,0.05552,134,131642.4
118900005,1,3,2,11,4,0.50914,0.21432,0.11703,0.08644,0.02426,977,2207727.4
118900006,1,2,7,3,5,0.57646,0.11135,0.10621,0.06728,0.05552,134,131642.4
118900007,1,2,3,9,4,0.74096,0.12198,0.04143,0.02988,0.02157,1010,624965.8
118900008,1,2,3,4,11,0.57306,0.20119,0.08635,0.08017,0.02508,2093,962387.1
118900009,1,3,2,28,11,0.58442,0.1498,0.07675,0.06831,0.04475,678,2136953.3
118900010,1,7,3,2,10,0.67298,0.16346,0.0854,0.0296,0.01971,197,854015.8
118900011,1,2,4,6,3,0.71079,0.12504,0.07244,0.05007,0.03745,680,637687.8
118900012,1,2,3,4,6,0.56117,0.1995,0.09207,0.08327,0.02243,3159,1592667.6
118900013,1,3,28,4,2,0.58859,0.12606,0.07667,0.06077,0.05945,728,1907785.5
118900015,1,2,4,3,6,0.67882,0.13683,0.06042,0.04117,0.03967,1087,792472.7
118900016,1,2,4,3,6,0.7496,0.08943,0.05725,0.03547,0.02987,1565,1301714.9
118900017,1,7,4,10,2,0.46104,0.17618,0.08347,0.0655,0.06539,224,759531.9
118900018,1,3,28,4,2,0.58293,0.1336,0.08223,0.06467,0.05552,631,1778785.6
118900019,1,2,4,3,6,0.72443,0.08117,0.07798,0.04009,0.03054,2923,1824521.6
118900020,1,7,3,5,2,0.32858,0.27316,0.1005,0.08234,0.07996,125,460200.7
118900021,1,2,4,3,24,0.35104,0.2581,0.13841,0.1143,0.07219,937,687456.4
118900022,1,2,4,7,11,0.6559,0.11886,0.07457,0.04771,0.03193,1639,784031.2
118900023,7,1,3,5,2,0.31136,0.30664,0.10716,0.09385,0.08874,120,403749.0
118900024,1,3,11,2,4,0.41159,0.20024,0.17459,0.11718,0.06611,262,547593.6
118900025,1,4,10,2,7,0.66511,0.15625,0.08244,0.04239,0.02708,98,299145.4
118900026,1,2,4,7,11,0.66372,0.11341,0.07764,0.03795,0.03316,1720,730831.6
118900027,3,1,2,7,4,0.35151,0.30628,0.12423,0.1168,0.08456,225,432732.9
118900028,1,2,3,24,4,0.51952,0.19869,0.0881,0.07166,0.06838,722,692519.8
118900029,1,3,2,4,6,0.48879,0.26539,0.1166,0.0886,0.01602,151,408558.5
118900030,1,7,4,10,5,0.46566,0.19304,0.09387,0.0786,0.05933,151,632984.9
118900031,1,2,4,3,6,0.70403,0.15495,0.07584,0.02419,0.01514,1972,696712.2
118900032,3,1,2,7,4,0.35151,0.30628,0.12423,0.1168,0.08456,225,432732.9
118900033,1,3,2,4,6,0.59394,0.19284,0.12808,0.05735,0.01083,146,522096.8
118900034,1,4,10,2,7,0.66511,0.15625,0.08244,0.04239,0.02708,98,299145.4
118900035,1,2,4,3,6,0.69012,0.13599,0.05722,0.0469,0.03381,1724,690159.7
118900036,1,4,2,6,3,0.67842,0.12961,0.08818,0.0577,0.03705,1044,613104.8
118900037,3,2,1,9,8,0.30103,0.23778,0.2153,0.07384,0.03366,1934,1304391.5
118900038,1,2,4,9,6,0.64864,0.1287,0.0756,0.06058,0.04199,1713,839877.7
118900039,3,1,2,7,4,0.35151,0.30628,0.12423,0.1168,0.08456,225,432732.9
118900040,1,6,2,3,4,0.73484,0.0735,0.07104,0.06131,0.05137,789,458975.2
118900041,1,3,4,11,7,0.513,0.31005,0.06152,0.0414,0.03882,81,589043.0
118900042,1,9,2,6,5,0.64131,0.09614,0.08993,0.0851,0.06481,550,339689.6
118900045,1,2,4,3,12,0.68186,0.13089,0.07381,0.03655,0.02391,834,624809.0
118900046,2,3,1,120,5,0.17852,0.15922,0.15079,0.14266,0.0876,2818,2700207.3
118900047,1,2,4,3,12,0.67345,0.14031,0.08972,0.03888,0.02212,1138,675380.5
118900048,3,2,1,5,12,0.2664,0.22974,0.14715,0.09059,0.07097,2041,1397023.1
118900049,23,1,3,2,5,0.25378,0.25324,0.16911,0.1378,0.0757,1677,2602504.6
118900050,11,1,5,23,6,0.3377,0.31253,0.17214,0.16146,0.00739,258,397933.0
118900051,1,3,5,28,2,0.37963,0.33622,0.08507,0.07116,0.0477,414,1385170.9
118900052,3,2,1,9,8,0.33353,0.24534,0.19193,0.08624,0.03152,1660,1071837.2
118900053,23,1,2,3,5,0.33095,0.18475,0.14249,0.11711,0.09786,1340,1995657.7
118900054,1,4,2,12,3,0.52481,0.20187,0.15641,0.03858,0.02045,877,387171.9
118900055,1,5,23,2,6,0.54993,0.15998,0.14986,0.08555,0.0223,795,428740.7
118900056,3,1,5,28,4,0.39283,0.3035,0.12452,0.10756,0.02845,274,916412.0
118900057,1,2,4,3,6,0.69496,0.09185,0.07778,0.03576,0.03051,3988,2291146.0
118900058,1,3,2,4,6,0.51063,0.26346,0.1096,0.07834,0.01479,130,382162.1
118900059,23,1,2,3,5,0.36226,0.17079,0.12389,0.11294,0.10712,941,1823144.4
118900060,1,4,2,6,3,0.68343,0.13097,0.08532,0.05678,0.03386,996,606719.4
118900062,1,3,2,4,6,0.49035,0.26062,0.1188,0.09083,0.01419,140,398522.4
118900064,120,2,3,1,14,0.25236,0.14122,0.12877,0.12752,0.06646,2631,3052818.2
118900065,1,3,2,4,6,0.61068,0.16113,0.13279,0.06335,0.00962,282,463995.5
118900066,1,2,3,7,9,0.38238,0.24791,0.21125,0.07837,0.03105,492,324988.4
118900067,1,3,2,23,4,0.41777,0.19523,0.13433,0.08106,0.03113,2684,4074133.7
118900068,1,3,2,4,5,0.73163,0.13154,0.06992,0.03806,0.0094,386,802378.6
118900069,1,3,2,11,6,0.49221,0.19528,0.177,0.08658,0.02074,1018,496454.8
118900071,1,3,2,11,4,0.6516,0.14362,0.06791,0.06269,0.05019,568,1529069.5
118900072,1,2,3,7,9,0.39015,0.24584,0.20241,0.07992,0.03166,482,318677.4
118900073,1,3,2,11,6,0.5855,0.15622,0.12876,0.08393,0.01969,857,512103.4
118900074,1,2,7,3,11,0.46369,0.28,0.12088,0.06531,0.02137,324,167363.4
118900075,1,3,2,4,11,0.68,0.09321,0.08191,0.06207,0.05064,638,1883385.7
118900076,1,2,3,7,9,0.38304,0.24772,0.21099,0.07827,0.03101,497,325393.7
118900077,1,3,2,11,6,0.54913,0.17807,0.12835,0.09567,0.02139,581,449271.3
118900078,1,4,2,3,22,0.59625,0.16135,0.12137,0.05389,0.02065,1329,587264.6
118900079,1,3,5,2,4,0.37456,0.37366,0.08363,0.06107,0.03686,409,1408394.5
118900080,1,3,2,28,11,0.56802,0.16129,0.08156,0.06579,0.0431,761,2218903.6
118900081,1,2,3,7,9,0.388,0.25092,0.21372,0.06633,0.03141,495,321233.3
118900082,1,2,3,11,6,0.58323,0.13372,0.12622,0.10706,0.02271,505,401467.3
118900083,1,5,4,2,22,0.82002,0.05659,0.05253,0.04372,0.01002,1414,1210366.1
118900084,1,3,5,2,4,0.45335,0.24569,0.10108,0.07232,0.04462,395,1163486.7
118900085,1,2,4,3,6,0.70786,0.09038,0.08957,0.04095,0.02849,3232,1970615.2
118900086,23,1,3,2,5,0.27569,0.20692,0.17608,0.14049,0.08223,1542,2395695.3
118900087,1,3,2,11,6,0.58348,0.13122,0.12003,0.11734,0.02488,390,366316.8
118900088,1,4,2,3,6,0.84141,0.07254,0.04515,0.02265,0.00938,849,965403.8
118900089,3,1,5,11,2,0.43833,0.31536,0.13069,0.03659,0.02615,341,901663.1
118900090,1,4,2,3,5,0.67904,0.08642,0.08224,0.03602,0.03072,4090,2334769.3
118900091,1,3,2,23,7,0.34786,0.24023,0.16823,0.11458,0.04473,2181,2881981.3
118900092,1,4,2,6,3,0.8429,0.07501,0.05322,0.00904,0.00782,810,962729.6
118900093,3,1,28,4,2,0.45229,0.35717,0.12714,0.03363,0.01537,204,775340.6
118900096,1,3,5,4,11,0.40889,0.26467,0.15629,0.05694,0.04528,260,728659.7
118900097,1,2,3,11,6,0.57572,0.14997,0.12511,0.10404,0.02326,540,413112.1
118900099,1,2,3,11,6,0.58883,0.14069,0.12393,0.09203,0.02158,716,467059.6
118900100,1,3,5,2,4,0.43511,0.2511,0.10639,0.07696,0.04932,193,1052638.8
118900101,1,11,2,5,23,0.67564,0.09961,0.05944,0.05105,0.04762,1072,1349127.0
118900102,1,11,2,3,6,0.74596,0.14082,0.04411,0.03057,0.02905,371,954276.5
118900103,1,11,2,3,6,0.65151,0.19656,0.05645,0.04878,0.04187,357,683683.6
118900104,1,11,2,5,23,0.67994,0.08997,0.06203,0.0462,0.04292,1155,1496890.6
118900105,1,5,23,2,4,0.60246,0.09753,0.08756,0.08568,0.07977,1476,733755.8
118900107,1,11,5,23,2,0.65305,0.10961,0.05634,0.05241,0.04885,601,1225996.3
118900108,1,11,2,3,6,0.73773,0.13947,0.0508,0.03165,0.02971,418,963527.7
118900110,1,3,2,28,4,0.59217,0.13452,0.07818,0.06608,0.05282,887,2213756.0
118900111,1,2,3,7,9,0.38361,0.24564,0.21184,0.07859,0.03113,493,324074.6
118900112,1,3,28,2,4,0.55776,0.16869,0.07054,0.06881,0.05325,701,2073729.5
118900113,1,3,28,2,4,0.57329,0.15046,0.07306,0.0645,0.05479,605,1998194.6
118900114,1,3,28,2,4,0.58861,0.14958,0.06886,0.06539,0.04811,678,2124375.2
118900115,1,2,24,11,4,0.62005,0.10339,0.09618,0.06995,0.04471,1022,1005377.5
118900116,1,2,4,3,9,0.62946,0.15044,0.06387,0.06318,0.02373,2450,1188266.9
118900117,1,2,4,3,6,0.67553,0.13237,0.09277,0.03529,0.03514,1557,668929.8
118900118,1,2,4,6,3,0.6734,0.1223,0.07682,0.04347,0.03376,1653,795461.1
118900119,1,2,4,9,6,0.64766,0.10814,0.07093,0.05693,0.05309,1060,586318.9
