100900007,1529,삼청파출소,126.9812510,37.5818137
100900005,1530,오거리.한옥마을입구,126.9695411,37.5794963
100900046,1531,명륜시장.성대후문,126.9952543,37.5885111
100900003,1532,혜화초등학교,126.9998517,37.5872532
100900072,1533,청련사입구,126.9624312,37.6079804
100900071,1534,영천시장,126.9628352,37.5700050
100900070,1535,명신초.삼선푸르지오.힐스테이트,127.0145563,37.5821062
100900069,1536,감사원,126.9852901,37.5862107
100900068,1537,중앙중고,126.9869653,37.5830922
100900067,1538,인왕빌딩,126.9577443,37.6079283
100900066,1539,종로4가.종묘공원,126.9944624,37.5706328
100900174,1540,국립민속박물관,126.9795534,37.5792552
100900065,1541,광화문새마을금고,126.9711466,37.5793688
100900064,1542,새마을금고,126.9965181,37.5877371
100900063,1543,혜화우체국,127.0006137,37.5860377
100900062,1544,언덕앞,126.9637922,37.6089540
100900061,1545,경희궁자이4단지,126.9621148,37.5707022
100900060,1546,종로센트레빌후문.e편한세상보문아파트,127.0161855,37.5817744
100900059,1547,사우디대사관앞.경남빌라,126.9850312,37.5841057
100900058,1548,안국선원.삼거리,126.9849941,37.5827910
100900182,1549,구기터널입구,126.9567769,37.6082046
100900057,1550,종로3가.1.3.5호선,126.9921807,37.5710730
100900056,1551,경복궁,126.9793378,37.5769502
100900055,1552,경복궁역,126.9722765,37.5766775
100900054,1553,소나무집,126.9641105,37.6112771
100900186,1554,독립문역3번출구,126.9597453,37.5728785
100900053,1555,청룡사.보문파크뷰자이아파트,127.0170071,37.5800190
100900052,1556,북촌한옥마을입구.정세권활동터,126.9849422,37.5815997
100900217,1557,종로1.2.3.4가동주민센터,126.9911314,37.5743837
100900051,1558,창덕궁,126.9906200,37.5760892
100900050,1561,아름다운실버,126.9654637,37.6120101
100900049,1562,독립문초등학교,126.9607207,37.5738475
100900206,1563,종로센트레빌아파트,127.0156927,37.5803534
100900048,1564,가회동주민센터,126.9848497,37.5799390
100900097,1565,문방구,126.9579797,37.6062686
100900096,1566,원남로터리,126.9975115,37.5762374
100900095,1567,보현산신각,126.9657791,37.6134825
100900094,1568,천사유치원,126.9618604,37.5746480
100900093,1569,쌍용아파트입구.창신역,127.0149636,37.5805112
100900092,1570,아름다운가게.정독도서관,126.9850220,37.5788992
100900091,1571,산정빌라,126.9574922,37.6051520
100900090,1572,이화사거리,127.0020107,37.5764699
100900089,1573,혜원사,126.9676873,37.6143103
100900088,1574,무악현대아파트후문,126.9620010,37.5763061
100900086,1576,헌법재판소.안국역,126.9856756,37.5775584
100900184,1577,청구빌라,126.9569840,37.6046103
100900085,1578,서울대어린이병원응급실.갑상선센터,126.9995030,37.5781189
100900083,1580,화인빌라,126.9685386,37.6129345
100900082,1581,넓은마당,126.9628880,37.5752728
100900207,1582,창신초등학교,127.0153886,37.5769032
100900081,1583,수운회관,126.9865172,37.5751598
100900080,1584,상명대후문,126.9573354,37.6040256
100900079,1586,힐탑,126.9690206,37.6116056
100900187,1587,신학대학교총회본부,126.9634446,37.5739763
100900078,1589,낙원상가,126.9872919,37.5736776
100900077,1590,완성빌라,126.9575011,37.6034021
100900076,1591,서울대병원장례식장,126.9974310,37.5805554
100900075,1592,혜화역1번출구,127.0019407,37.5834542
100900074,1593,파라과이대사관,126.9699479,37.6124060
100900073,1594,한국사회과학자료원,126.9641433,37.5736332
100900205,1595,동묘역,127.0142454,37.5726944
100900121,1596,금강제화,126.9874384,37.5705445
